tmdb_id,imdb_id,title,original_title,tagline,overview,release_date,runtime_mins,certification,genres,keywords,spoken_languages,origin_country,collection,director,top_cast,production_companies,budget,revenue,vote_average,vote_count,popularity
458156,tt6146586,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum,"If you want peace, prepare for war.","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",2019-05-15,131,R,Action|Thriller|Crime,"new york city|martial arts|bratva (russian mafia)|casablanca, morocco|secret society|morocco|secret organization|black humor|sahara desert|sequel|organized crime|one man army|consequences|professional assassin|desperate|baba yaga|dog man friendship|excited",Arabic|Mandarin|English|Indonesian|Italian|Japanese|Latin|Russian,US,John Wick Collection,Chad Stahelski,Keanu Reeves|Halle Berry|Ian McShane|Laurence Fishburne|Mark Dacascos,Thunder Road|Lionsgate|87Eleven,55000000,328349908,7.44,11557,11.3216
273477,tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,Always bring protection.,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",2015-10-23,93,R,Comedy|Horror,shotgun|camping|campsite|gore|strip club|zombie|dripping blood|flesh eating|boy scouts|aftercreditsstinger|zombie apocalypse,English,US,,Christopher Landon,Tye Sheridan|Sarah Dumont|Logan Miller|Joey Morgan|Patrick Schwarzenegger,Broken Road Productions|Brucks Entertainment|Oops Doughnuts Productions|Paramount Pictures,15000000,14900000,6.571,2094,11.1746
141,tt0246578,Donnie Darko,Donnie Darko,"28 days, 6 hours, 42 minutes, 12 seconds... that is when the world will end.","After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",2001-01-19,114,R,Fantasy|Drama|Mystery,high school|airplane|parent child relationship|presidential election|therapist|school performance|halloween|time travel|vandalism|melancholy|surrealism|loss|imaginary friend|suburbia|arson|vision|school|mental illness|virginia|sleepwalking|1980s|parallel universe,English,US,Darko Collection,Richard Kelly,Jake Gyllenhaal|Jena Malone|James Duval|Drew Barrymore|Beth Grant,Flower Films|Pandora Cinema|Newmarket Films,4500000,7500000,7.764,13261,10.4079
524434,tt9032400,Eternals,Eternals,In the beginning...,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",2021-11-03,156,PG-13,Science Fiction|Action|Adventure,saving the world|superhero|supernatural|based on comic|alien|super power|lgbt|aftercreditsstinger|marvel cinematic universe (mcu)|woman director|sign languages|ancient|god-like,Arabic|English|Hindi|Latin|Spanish,US,,Chloé Zhao,Gemma Chan|Richard Madden|Angelina Jolie|Salma Hayek Pinault|Kumail Nanjiani,Marvel Studios,200000000,402064899,6.776,9006,9.8713
1427,tt0396171,Perfume: The Story of a Murderer,Perfume: The Story of a Murderer,Obsession can cause the unthinkable.,"Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.",2006-09-13,147,R,Crime|Fantasy|Drama,"daughter|small town|bad smell|prostitute|paris, france|based on novel or book|obsession|orgy|genius|supernatural|lone wolf|nose|lavender|child prodigy|fish market|murder|death|perfume|18th century",English,DE,,Tom Tykwer,Ben Whishaw|Alan Rickman|Rachel Hurd-Wood|Dustin Hoffman|John Hurt,Constantin Film|VIP Medienfonds 4|NEF Productions|Davis Films|Castelao Productions|Rising Star Productions|DreamWorks Pictures|Summit Entertainment|Bernd Eichinger Productions,63700000,135039924,7.367,4925,8.4882
550988,tt6264654,Free Guy,Free Guy,Life's too short to be a background character.,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",2021-08-11,115,PG-13,Comedy|Adventure|Science Fiction,hero|artificial intelligence (a.i.)|video game|virtual reality|gun|code|gamer|bank robbery|bank teller|programmer|thoughtful|mmorpg|heroic|vrmmo,English,US,,Shawn Levy,Ryan Reynolds|Jodie Comer|Lil Rel Howery|Joe Keery|Utkarsh Ambudkar,Berlanti Productions|21 Laps Entertainment|Maximum Effort|Lit Entertainment Group|20th Century Studios,110000000,331526598,7.454,9639,9.5074
512200,tt7975244,Jumanji: The Next Level,Jumanji: The Next Level,The game has evolved.,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",2019-12-04,123,PG-13,Adventure|Comedy|Fantasy,magic|animal attack|body-swap|adventurer|superhuman strength|duringcreditsstinger|kids|action hero|trapped in a game,English,US,Jumanji Collection,Jake Kasdan,Dwayne Johnson|Kevin Hart|Jack Black|Karen Gillan|Awkwafina,Columbia Pictures|Seven Bucks Productions|Matt Tolmach Productions|The Detective Agency,125000000,801693929,6.877,9246,9.3907
251,tt0099653,Ghost,Ghost,"Before Sam was murdered, he told Molly he'd love and protect her forever.","After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",1990-07-13,127,PG-13,Fantasy|Thriller|Romance,fortune teller|corruption|soulmates|afterlife|money transfer|money laundering|pottery|hell|heaven|love|murder|death|ghost|burlesque|power of love|spiritism|dignified|joyful|everlasting love,English,US,,Jerry Zucker,Patrick Swayze|Demi Moore|Whoopi Goldberg|Tony Goldwyn|Vincent Schiavelli,Paramount Pictures|Howard W. Koch Productions,22000000,505000000,7.23,5944,9.5263
348893,tt3344680,Boyka: Undisputed IV,Boyka: Undisputed IV,Boyka is back!,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude.",2016-08-01,87,R,Action|Drama|Thriller|Crime,prison|sports|wife|affectation|sequel|accidental death|fighting|hostile|critical|intense|ambivalent|antagonistic|appreciative|assertive|authoritarian|complicated|conceited|defiant|disheartening|earnest|empathetic|excited|gentle,English,BG|US,Undisputed Collection,Todor Chapkanov,Scott Adkins|Teodora Duhovnikova|Alon Aboutboul|Julian Vergov|Martyn Ford,Nu Boyana Viburno,0,63500000,7.177,1429,9.4531
8363,tt0829482,Superbad,Superbad,Come and get some!,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,2007-08-17,113,R,Comedy,"high school|police|alcohol|chaos|nerd|coming of age|school|los angeles, california|drugs|buddy|one night|fake id|serene",English,US,,Greg Mottola,Jonah Hill|Michael Cera|Christopher Mintz-Plasse|Bill Hader|Seth Rogen,Columbia Pictures|Apatow Productions,20000000,170800000,7.259,7942,9.1265
600,tt0093058,Full Metal Jacket,Full Metal Jacket,"In Vietnam, the wind doesn't blow. It sucks.",A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,1987-06-26,117,R,Drama|War,rescue|sniper|vietnam war|suicide|vietnam|helicopter|army|prostitute|based on novel or book|propaganda|war correspondent|journalism|recruit|infantry|war photographer|boot camp|jungle|sergeant|racism|genocide|fighting|platoon|combat|discipline|u.s. marine|obstacle course|military|anti war|mass grave|blanket party|soldiers|war|critical|frustrated|harsh|scathing,English|Vietnamese,US,,Stanley Kubrick,Matthew Modine|Adam Baldwin|Vincent D'Onofrio|R. Lee Ermey|Dorian Harewood,Natant|Stanley Kubrick Productions|Warner Bros. Pictures,30000000,46357676,8.119,11298,9.8758
59,tt0399146,A History of Violence,A History of Violence,Tom Stall had the perfect life...until he became a hero.,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,2005-09-23,96,R,Drama|Thriller|Crime,"small town|hero|robbery|indiana, usa|distrust|philadelphia, pennsylvania|dual identity|double life|fight|identity|self-defense|marriage|diner|mistaken identity|family relationships|irish mob|revenge|mobster|lawyer|attempted robbery|based on graphic novel",English,US,,David Cronenberg,Viggo Mortensen|Maria Bello|Ed Harris|William Hurt|Ashton Holmes,New Line Cinema|BenderSpink|Media I! Filmproduktion München & Company,32000000,61477797,7.168,3644,11.4232
4234,tt0134084,Scream 3,Scream 3,The most terrifying scream is always the last.,"As bodies begin dropping around the Hollywood set of STAB 3, the third film based on the gruesome Woodsboro killings, Sidney and other survivors are once again terrorized by another Ghostface killer.",2000-02-04,116,R,Horror|Mystery,mask|isolation|movie business|ex-cop|sequel|serial killer|reporter|slasher|hollywood|self-referential|phone call|satirical|annual phone call,English,US,Scream Collection,Wes Craven,Neve Campbell|Courteney Cox|David Arquette|Patrick Dempsey|Scott Foley,Dimension Films|Konrad Pictures|Craven-Maddalena Films,40000000,161838076,6.004,3970,11.4775
107257,tt1823059,A Perfect Ending,A Perfect Ending,It’s not always what you expect…,"This intimate drama follows Rebecca, a woman who has kept her sexuality a secret from her friends but chooses to reveal it to a stranger. While Rebecca's revelations may not yield the results she expects, a perfect ending is still in reach.",2012-06-01,110,NR,Drama|Romance,female homosexuality|lgbt|woman director|lesbian,English,US,,Nicole Conn,Barbara Niven|Jessica Clark|John Heard|Morgan Fairchild|Kerry Knuppe,Soul Kiss Films,175000,0,6.2,132,13.5177
10764,tt0830515,Quantum of Solace,Quantum of Solace,Have Regrets. Get Revenge.,"Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",2008-10-29,106,PG-13,Adventure|Action|Thriller|Crime,undercover|spy|killing|secret agent|mi6|british secret service|james bond|intense|powerful|vibrant,English|Spanish|Italian|French|German,GB,James Bond Collection,Marc Forster,Daniel Craig|Olga Kurylenko|Mathieu Amalric|Judi Dench|Giancarlo Giannini,EON Productions|Metro-Goldwyn-Mayer|Columbia Pictures|B22,200000000,589593688,6.335,8418,7.995
8960,tt0448157,Hancock,Hancock,There are heroes. There are superheroes. And then there's Hancock.,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",2008-07-01,92,PG-13,Fantasy|Action,"love of one's life|flying|alcohol|advertising expert|superhero|pokies|forbidden love|lovers|invulnerability|affection|alcoholism|los angeles, california|duringcreditsstinger|desperate",English|French|Japanese|Vietnamese,US,,Peter Berg,Will Smith|Charlize Theron|Jason Bateman|Jae Head|Eddie Marsan,Columbia Pictures|Relativity Media|Blue Light|Weed Road Pictures|Overbrook Entertainment,150000000,629400000,6.352,10134,9.287
38700,tt1502397,Bad Boys for Life,Bad Boys for Life,Ride together. Die together.,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",2020-01-15,124,R,Thriller|Action|Crime,"mexico|miami, florida|detective|women's prison|sequel|prison escape|murder|drug cartel|police chase|police detective|buddy cop|buddy film|action hero|past relationship|reflective|dramatic",English|Spanish,US,Bad Boys Collection,Bilall Fallah|Adil El Arbi,Will Smith|Martin Lawrence|Vanessa Hudgens|Alexander Ludwig|Charles Melton,Columbia Pictures|2.0 Entertainment|Don Simpson/Jerry Bruckheimer Films|Overbrook Entertainment,90000000,426505244,7.118,8660,8.738
95,tt0120591,Armageddon,Armageddon,For love. For honor. For mankind.,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",1998-07-01,151,PG-13,Action|Thriller|Science Fiction|Adventure,"daughter|race against time|space marine|moon|washington dc, usa|saving the world|cataclysm|paris, france|asteroid|self sacrifice|nasa|loss of loved one|natural disaster|u.s. air force|end of the world|space|disaster|wedding|astronaut|duringcreditsstinger|disaster movie|heroic mission|aggressive|daring rescue|space centre|somber|cliché",English|Russian,US,,Michael Bay,Bruce Willis|Billy Bob Thornton|Ben Affleck|Liv Tyler|Will Patton,Touchstone Pictures|Jerry Bruckheimer Films|Valhalla Motion Pictures,140000000,553799566,6.83,8460,9.3689
165,tt0096874,Back to the Future Part II,Back to the Future Part II,Getting back was only the beginning.,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",1989-11-22,108,PG,Adventure|Comedy|Science Fiction,flying car|skateboarding|car race|lightning|guitar|inventor|time travel|diner|car crash|sequel|alternate history|thunderstorm|nostalgic|tunnel|high school dance|angry|hoverboard|2010s|playful|lighthearted|enthusiastic|exhilarated|optimistic|vibrant,English,US,Back to the Future Collection,Robert Zemeckis,Michael J. Fox|Christopher Lloyd|Lea Thompson|Thomas F. Wilson|Elisabeth Shue,Universal Pictures|Amblin Entertainment,40000000,332000000,7.777,13751,8.8247
245891,tt2911666,John Wick,John Wick,Don't set him off.,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,2014-10-22,101,R,Action|Thriller,hitman|bratva (russian mafia)|gangster|secret organization|revenge|murder|dog|retired|widower,Hungarian|English|Russian,US,John Wick Collection,Chad Stahelski,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters,87Eleven|DefyNite Films|MJW Films|Thunder Road,20000000,86085191,7.5,20576,9.7314
424783,tt4701182,Bumblebee,Bumblebee,Every hero has a beginning.,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",2018-11-22,114,PG-13,Action|Adventure|Science Fiction,technology|based on toy|giant robot|robot|spin off|duringcreditsstinger|1980s|adoring,English,US,,Travis Knight,Dylan O'Brien|Hailee Steinfeld|John Cena|Jorge Lendeborg Jr.|John Ortiz,Paramount Pictures|Allspark Pictures|Bay Films|di Bonaventura Pictures|DeSanto/Murphy Productions|Tencent Pictures,135000000,467989645,6.7,6543,8.7024
273481,tt3397884,Sicario,Sicario,The border is just another line to cross.,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,2015-09-17,122,R,Action|Crime|Thriller,"mission|assassin|central intelligence agency (cia)|mexico|corruption|bomb|fbi|smoking|texas|border|manipulation|cynicism|revenge|murder|dirty cop|brutality|drugs|special forces|interrogation|desert|surveillance|blunt|night vision|death of daughter|moral dilemma|neo-noir|death of wife|mexican cartel|serious|secret tunnel|violence|juárez, mexico",Spanish|English,US,Sicario Collection,Denis Villeneuve,Emily Blunt|Benicio del Toro|Josh Brolin|Victor Garber|Jon Bernthal,Lionsgate|Black Label Media|Thunder Road,30000000,84997446,7.417,9391,10.0869
1018,tt0166924,Mulholland Drive,Mulholland Drive,An actress longing to be a star. A woman searching for herself. Both worlds will collide... on Mulholland Drive.,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",2001-06-06,147,R,Thriller|Drama|Mystery,"amnesia|loss of sense of reality|schizophrenia|nightmare|hitman|suppressed past|identity|key|detective|job interview|bisexuality|trauma|hallucination|surreal|surrealism|casting|hollywood|los angeles, california|car accident|audition|doppelgänger|neo-noir|audacious|awestruck",Spanish|English,US,,David Lynch,Naomi Watts|Laura Harring|Justin Theroux|Ann Miller|Mark Pellegrino,StudioCanal|Les Films Alain Sarde|Asymmetrical Productions|Babbo,15000000,20289986,7.8,6915,9.9479
940551,tt6495056,Migration,Migration,Odd ducks welcome.,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",2023-12-06,83,PG,Family|Comedy|Adventure|Animation,duck|villain|migration|flight|anthropomorphism|family|animals|chef|overprotective father|bird,English,US,,Benjamin Renner,Kumail Nanjiani|Elizabeth Banks|Caspar Jennings|Tresi Gazal|Awkwafina,Universal Pictures|Illumination,72000000,298776052,7.35,2200,9.7513
76492,tt0837562,Hotel Transylvania,Hotel Transylvania,Where monsters go to get away from it all.,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!",2012-09-20,91,PG,Animation|Comedy|Family|Fantasy,hotel|witch|vampire|romance|love|zombie|invisible person|duringcreditsstinger|nosferatu|protective father|magical creature|philosophical|father daughter relationship|3d animation|joyful,English,US,Hotel Transylvania Collection,Genndy Tartakovsky,Adam Sandler|Andy Samberg|Selena Gomez|Kevin James|Fran Drescher,Columbia Pictures|Sony Pictures Animation,85000000,358375603,6.963,9088,10.306
101299,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,Remember who the enemy is.,"After surviving the Hunger Games, Katniss and Peeta struggle with the consequences of their victory as unrest spreads across Panem. Forced back into the spotlight, they become symbols of hope and resistance while the Capitol prepares a new and deadly challenge that will change the future of the nation forever.",2013-11-15,146,PG-13,Adventure|Action|Science Fiction,rebellion|based on novel or book|propaganda|dystopia|uprising|sequel|president|survival|murder|conspiracy|female protagonist|tournament|game|survival competition|based on young adult novel,English,US,The Hunger Games Collection,Francis Lawrence,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,Lionsgate|Color Force,130000000,865011746,7.428,18266,11.0879
254,tt0360717,King Kong,King Kong,The eighth wonder of the world.,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",2005-12-12,188,PG-13,Adventure|Drama|Action,new york city|exotic island|movie business|show business|human animal relationship|great depression|giant insect|remake|prehistoric creature|dinosaur|creature|kaiju|empire state building|giant ape|woman in peril|1930s|giant gorilla|grand|king kong,English,US,,Peter Jackson,Naomi Watts|Adrien Brody|Jack Black|Andy Serkis|Colin Hanks,Universal Pictures|WingNut Films|Big Primate Pictures|MFPV Film,207000000,562363449,6.887,8397,9.5027
1319951,tt29634843,40 Acres,40 Acres,Get off our land.,"Hailey Freeman and her family are the last descendants of African American farmers who settled in rural Canada after the Civil War. In a famine-decimated near future, they now struggle to safeguard their farm, as they make one last stand against a vicious militia hell-bent on taking their 40 Acres.",2025-07-02,113,R,Action|Thriller|Drama|Science Fiction,,Cree|English|Portuguese,CA,,R.T. Thorne,Danielle Deadwyler|Kataem O'Connor|Michael Greyeyes|Milcania Diaz-Rojas|Leenah Robinson,Hungry Eyes Media|4T Productions|Fela|Backhome,0,754751,6.436,101,9.3807
581,tt0099348,Dances with Wolves,Dances with Wolves,Inside everyone is a frontier waiting to be discovered.,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",1990-03-30,181,PG-13,Adventure|Drama|Western,"friendship|mutiny|countryside|based on novel or book|unsociability|wolf|culture clash|self-discovery|freedom|desertion|language barrier|dakota|native american|kansas, usa|sioux|tennessee|snow|pawnee tribe|19th century|lakota|bison|somber|early america|provocative|dramatic|intense|powerful",English,US,,Kevin Costner,"Kevin Costner|Mary McDonnell|Graham Greene|Rodney A. Grant|Floyd ""Red Crow"" Westerman",Tig Productions|Majestic Films International|Allied Filmmakers,22000000,424208848,7.834,4613,9.511
2978,tt0097428,Ghostbusters II,Ghostbusters II,Guess who's coming to save the world again?,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.,1989-06-16,108,PG,Comedy|Fantasy,new year's eve|new york city|painting|supernatural|ghostbuster|paranormal phenomena|slime|mythology|reincarnation|product placement|crude humor|single mother|paranormal investigation|old flame|courtroom|urban setting|book store|chrysler building|ghost|nostalgic|river of slime|revolving door|occult research|fighting supernatural|ghostbusters|absurd|amused|réveillon,English,US,Ghostbusters Collection,Ivan Reitman,Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis,Columbia Pictures,37000000,215394738,6.594,4778,7.6935
240832,tt2872732,Lucy,Lucy,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",2014-07-25,89,R,Action|Science Fiction,artificial intelligence (a.i.)|telepathy|intelligence|drug mule|time travel|telekinesis|futuristic|drugs|super power|tough girl|surgery|brain capacity|synthetic drug|human brain|absurd|suspenseful|cliché|melodramatic|pretentious,Mandarin|English|French|Spanish|Korean,FR,,Luc Besson,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,EuropaCorp|Canal+|Ciné+|TF1 Films Production,40000000,469058574,6.472,16898,10.5675
937941,tt14999684,Shelby Oaks,Shelby Oaks,Who took Riley Brennan?,A woman's obsessive search for her missing sister leads her into a terrifying mystery at the hands of an unknown evil.,2025-10-02,91,R,Horror|Mystery,rape|grave|ohio|woods|paranormal|paranormal investigation|evil|found footage|ghost town|video tape|supernatural horror|dreary|sisters|mysterious disappearance|body horror|missing,English,US,,Chris Stuckmann,Camille Sullivan|Sarah Durn|Brendan Sexton III|Michael Beach|Keith David,Paper Street Pictures|Intrepid Pictures|HLBRK Entertainment|Title Media,1400000,2350523,5.761,201,9.0501
1891,tt0080684,The Empire Strikes Back,The Empire Strikes Back,The Star Wars saga continues.,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",1980-05-20,124,PG,Adventure|Action|Science Fiction,rebellion|android|spacecraft|asteroid|rebel|space battle|snowstorm|space colony|swamp|sequel|space opera|nostalgic|arctic|excited|star wars,English,US,Star Wars Collection,Irvin Kershner,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,Lucasfilm Ltd.,18000000,538400000,8.392,18172,9.7997
1294203,tt32434379,My Fault: London,My Fault: London,,"18-year-old Noah moves from America to London, with her mother who's recently fallen in love with William, a wealthy British businessman. Noah meets William’s son, bad-boy Nick, and soon discovers there is an attraction between them neither can avoid. As Noah spends the summer adjusting to her new life, her devastating past will catch up with her while falling in love for the first time.",2025-02-12,119,PG-13,Drama|Romance,based on novel or book|release from prison|estranged father,English,GB,Fault: London Collection,Dani Girdwood|Charlotte Fassler,Asha Banks|Matthew Broome|Eve Macklin|Ray Fearon|Enva Lewis,42|Pokeepsie Films|Amazon MGM Studios,0,0,7.386,539,10.6134
4488,tt0080761,Friday the 13th,Friday the 13th,"They were warned...They are doomed...And on Friday the 13th, nothing will save them.",Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,1980-05-09,95,R,Horror,lake|new jersey|drowning|summer camp|sadism|villain|woods|revenge|murder|stalking|serial killer|cabin|camp|slasher|summer|series of murders|1950s|teenager|suspenseful|antagonistic|b-horror,English,US,Friday the 13th Collection,Sean S. Cunningham,Adrienne King|Betsy Palmer|Kevin Bacon|Jeannine Taylor|Harry Crosby,Sean S. Cunningham Films|Georgetown Productions,550000,59754601,6.401,3274,8.1909
1426776,tt32550101,STRAW,STRAW,This is her last.,What will be her last straw? A devastatingly bad day pushes a hardworking single mother to the breaking point — and into a shocking act of desperation.,2025-06-05,105,R,Thriller|Drama|Crime,bank manager|arrest|loss of job|sick child|angry|aggressive|hopeless|traffic ticket|intimidation by police|mother daughter relationship|loss of home|anxious|hostages|provocative|absurd|audacious|callous|earnest|frustrated|fbi operation|shot to death|broke|life threatening|straw,English,US,,Tyler Perry,Taraji P. Henson|Sherri Shepherd|Teyana Taylor|Sinbad|Rockmond Dunbar,Tyler Perry Studios,0,0,7.714,929,10.0532
985939,tt15325794,Fall,Fall,Fear reaches new heights.,"For best friends Becky and Hunter, life is all about conquering fears and pushing limits. But after they climb 2,000 feet to the top of a remote, abandoned radio tower, they find themselves stranded with no way down. Now Becky and Hunter's expert climbing skills will be put to the ultimate test as they desperately fight to survive the elements, a lack of supplies, and vertigo-inducing heights.",2022-08-11,107,PG-13,Thriller,hallucination|stranded|tower|macabre|questioning|free climbing|shocking|vexed|frantic|nervous|sport climbing|grim|adrenaline junkie|dehydration|anxious|cautionary|provocative|dramatic|suspenseful|tense|intense|audacious|bewildered|distressing|frustrated|horrified|ominous|tragic|survival thriller,English,US,Fall Collection,Scott Mann,Grace Caroline Currey|Virginia Gardner|Jeffrey Dean Morgan|Mason Gooding|Jasper Cole,Tea Shop Productions|Capstone Pictures|Eagle Films,3000000,17363261,7.11,4432,10.2332
75780,tt0790724,Jack Reacher,Jack Reacher,The law has limits. He does not.,"One morning in an ordinary town, five people are shot dead in a seemingly random attack. All evidence points to a single suspect: an ex-military sniper who is quickly brought into custody. The interrogation yields one written note: 'Get Jack Reacher!'. Reacher, an enigmatic ex-Army investigator, believes the authorities have the right man but agrees to help the sniper's defense attorney. However, the more Reacher delves into the case, the less clear-cut it appears. So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",2012-12-20,130,PG-13,Crime|Drama|Thriller|Action,sniper|coma|based on novel or book|detective|investigation|police chase|investigator|district attorney|defense attorney|military police|murder investigation|loner|off the grid|mass shooting|ex army|father daughter relationship|army veteran|physical evidence|intense|fist fight|forensic evidence|gun range|random act of violence,English,US,Jack Reacher Collection,Christopher McQuarrie,Tom Cruise|Rosamund Pike|Richard Jenkins|David Oyelowo|Werner Herzog,Paramount Pictures|Skydance Media|TC Productions,60000000,218300000,6.655,7532,9.3943
7446,tt0942385,Tropic Thunder,Tropic Thunder,Get Some.,"A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",2008-08-09,107,R,Action|Comedy|Adventure|War,vietnam|movie business|satire|parody|jungle|movie star|southeast asia|land mine|shackles|taunting|duringcreditsstinger|blackface|method acting|playful|provocative|critical|amused|audacious|bold|exuberant|inflammatory|sardonic,Mandarin|English,DE|GB|US,,Ben Stiller,Ben Stiller|Robert Downey Jr.|Jack Black|Jay Baruchel|Brandon T. Jackson,DreamWorks Pictures|Red Hour,92000000,195702811,6.704,6824,8.6677
